Experience (Years),Education,Recruiter Decision,Salary Expectation ($),Projects Count,Score (0-100),Role_AI Researcher,Role_Cybersecurity Analyst,Role_Data Scientist,Role_Software Engineer,Cert_AWS Certified,Cert_Deep Learning Specialization,Cert_Google ML,Cert_None,C++,Cybersecurity,Deep Learning,Ethical Hacking,Java,Linux,Machine Learning,NLP,Networking,Python,Pytorch,React,SQL,TensorFlow
0.9,3,1,0.4251403227423074,1.0,100,False,False,True,False,False,False,False,True,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.30000000000000004,5,1,0.4482309311416258,0.1,65,False,False,True,False,False,False,True,False,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.6000000000000001,4,1,0.6067204570512179,0.4,100,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.7000000000000001,1,1,0.17178259997995393,0.30000000000000004,100,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1.0,3,1,0.8327778891450337,0.2,100,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0.8,2,1,0.7000225518692995,0.2,100,False,False,True,False,False,True,False,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.30000000000000004,3,1,0.5208354214693796,0.7000000000000001,80,False,False,True,False,False,False,False,True,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0.7000000000000001,1,1,0.6794126490929138,0.9,100,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.7000000000000001,2,1,0.3274531422271224,0.4,100,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.9,2,1,0.4606720457051219,0.9,100,False,False,False,True,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.0,1,0,0.8418487521298987,0.1,35,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.5,1,1,0.1810539240252581,0.0,70,False,False,False,True,True,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,4,1,0.9208930540242559,0.0,100,False,False,False,True,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.5,3,1,0.6797759847649594,1.0,100,False,False,True,False,False,False,False,True,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0.5,2,1,0.42604239751428286,0.30000000000000004,95,False,True,False,False,True,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.4,2,1,0.6367269720356821,0.30000000000000004,70,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.5,3,1,0.10048110654505371,0.6000000000000001,100,False,False,False,True,False,False,False,True,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.8,4,1,0.1346346597173499,0.30000000000000004,100,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.8,3,1,0.4603713541144633,0.2,100,False,True,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.5,4,1,0.594367044201664,0.1,85,False,False,False,True,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.30000000000000004,5,1,0.9059712338378272,1.0,100,False,False,False,True,False,False,True,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8,1,1,0.01928184825097734,0.4,100,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.7000000000000001,1,1,0.9505487621529518,0.9,100,False,False,False,True,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.4,4,1,0.5546882830510174,0.2,65,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0.30000000000000004,3,1,0.7718878420366844,0.8,85,False,True,False,False,False,False,False,True,0,0,0,1,0,1,0,0,1,0,0,0,0,0
0.2,1,1,0.7197053222411547,0.4,70,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.8,3,1,0.7872982860579334,0.7000000000000001,100,False,False,False,True,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.6000000000000001,3,1,0.9453493033978151,0.9,100,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.6000000000000001,4,1,0.4975192943770673,0.8,100,False,False,True,False,False,True,False,False,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.4,3,1,0.027813972135912635,1.0,100,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
1.0,3,1,0.977147439109953,0.8,100,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.2,1,1,0.4020873007918212,0.30000000000000004,65,False,True,False,False,False,False,True,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.5,3,1,0.3057532324345996,0.4,90,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.5,2,1,0.8634734890247571,0.7000000000000001,100,False,True,False,False,True,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.4,4,1,0.6995339280344794,0.6000000000000001,95,False,False,True,False,True,False,False,False,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0.0,2,0,0.0826150145334269,0.5,45,False,False,False,True,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,3,0,0.440889044803047,0.1,20,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0.30000000000000004,2,1,0.7466422772376466,0.5,75,False,False,True,False,True,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.30000000000000004,1,1,0.6924927332865591,0.8,90,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.4,5,0,0.7325849453743611,0.2,60,False,True,False,False,False,False,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.8,5,1,0.7817354916307508,0.5,100,False,True,False,False,False,True,False,False,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0.1,1,1,0.7195549764458256,0.9,85,False,True,False,False,False,False,True,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1.0,2,1,0.6874185626941967,0.6000000000000001,100,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.7000000000000001,5,1,0.9187756840733687,0.1,85,False,False,False,True,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,2,0,0.11176957001102539,0.30000000000000004,40,False,False,False,True,True,False,False,False,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0.6000000000000001,2,1,0.31570111255888544,0.7000000000000001,100,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0.30000000000000004,1,1,0.32363185326250377,0.9,100,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.7000000000000001,3,1,0.06978550666533034,0.6000000000000001,100,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.5,1,1,0.03649644181617728,0.6000000000000001,100,False,False,True,False,False,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.30000000000000004,5,1,0.826751528515586,0.4,70,False,True,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.1,5,1,0.7593966122080786,0.9,65,False,True,False,False,False,False,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7000000000000001,2,1,0.4475919615114764,0.7000000000000001,100,False,True,False,False,False,True,False,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.30000000000000004,1,0,0.07308058534629647,0.0,50,False,True,False,False,False,False,True,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.9,5,1,0.020647489225218085,0.0,100,False,True,False,False,True,False,False,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.30000000000000004,3,1,0.9457126390698607,1.0,95,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.0,1,0,0.32285506665330266,0.6000000000000001,50,False,False,False,True,True,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,5,0,0.886752029668237,0.6000000000000001,55,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0.30000000000000004,2,0,0.4966046907888143,0.2,60,False,False,True,False,False,True,False,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,3,1,0.20901824195649998,0.30000000000000004,100,False,True,False,False,False,True,False,False,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0.4,5,1,0.12884634659717353,0.8,100,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.30000000000000004,2,1,0.22714743910995294,0.9,95,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.1,3,0,0.5339530921118574,0.0,20,False,False,False,True,False,False,False,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.4,2,1,0.7257692693194349,0.4,90,False,True,False,False,False,True,False,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.9,1,1,0.21176205272125892,0.1,100,False,True,False,False,False,False,True,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.6000000000000001,5,1,0.04383832815475597,0.9,100,False,False,False,True,True,False,False,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
1.0,5,1,0.9536934950385889,0.7000000000000001,100,False,False,True,False,False,False,False,True,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.0,4,0,0.8577728776185227,0.2,30,False,True,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.30000000000000004,2,1,0.2832765360328756,0.9,100,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.2,2,0,0.5724416157161472,0.5,60,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0.8,3,1,0.1361255888543651,0.8,100,False,False,False,True,False,False,True,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.2,5,1,0.02178761150646491,0.7000000000000001,65,False,True,False,False,False,False,False,True,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,5,0,0.6973163275533729,0.2,30,False,False,True,False,False,False,False,True,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.6000000000000001,3,1,0.8624461260900071,1.0,100,False,True,False,False,False,False,True,False,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0.8,2,1,0.3949082890648492,0.30000000000000004,100,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
1.0,5,1,0.4961285957702717,0.8,100,False,False,False,True,False,False,False,True,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.30000000000000004,1,0,0.05037837025157865,0.0,40,False,False,False,True,False,False,False,True,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.5,4,1,0.7891650796832717,1.0,100,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.30000000000000004,5,1,0.5342537837025159,0.9,100,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.2,5,0,0.38696501954495344,0.30000000000000004,60,False,False,True,False,False,True,False,False,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0.0,1,0,0.8314999498847349,0.30000000000000004,45,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.5,3,1,0.42844793023955097,0.7000000000000001,100,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.9,4,1,0.9189009722361432,0.2,100,False,False,False,True,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,2,0,0.45132554876215303,0.5,55,False,True,False,False,False,False,True,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1.0,5,1,0.30485115766262405,0.7000000000000001,100,False,False,True,False,True,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0,2,1,0.38661421268918517,0.8,70,False,True,False,False,False,False,True,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.4,1,0,0.4397739801543551,0.1,60,False,False,True,False,False,False,False,True,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.5,3,1,0.2585321238849354,0.7000000000000001,100,False,False,False,True,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.6000000000000001,3,1,0.7610253583241455,1.0,100,False,False,False,True,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.8,1,1,0.21753783702515794,0.0,100,False,False,True,False,True,False,False,False,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.2,5,1,0.8297083291570613,0.7000000000000001,75,False,True,False,False,True,False,False,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.30000000000000004,5,1,0.2911696902876617,0.8,90,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.0,4,0,0.6210408940563297,0.8,60,False,True,False,False,False,False,True,False,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.30000000000000004,5,1,0.16829958905482612,0.7000000000000001,85,False,False,False,True,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5,4,1,0.4464267815976747,0.7000000000000001,95,False,False,False,True,False,False,False,True,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.2,4,1,0.7502004610604391,1.0,80,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.6000000000000001,1,1,0.41574371053422876,0.8,100,False,False,False,True,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.7000000000000001,2,1,0.01995840432995899,0.8,100,False,True,False,False,False,False,False,True,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0.4,1,1,0.06725468577728777,0.5,95,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.30000000000000004,1,1,0.3756389696301494,0.30000000000000004,65,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.4,4,1,0.04024255788313125,0.2,70,False,False,False,True,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.7000000000000001,4,1,0.1172947779893756,1.0,100,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.7000000000000001,2,1,0.6520497143429889,0.30000000000000004,100,False,True,False,False,False,True,False,False,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.6000000000000001,1,1,0.23859877718753142,0.5,100,False,True,False,False,False,False,True,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.2,4,1,0.5573318632855568,0.7000000000000001,75,False,True,False,False,False,True,False,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.30000000000000004,4,1,0.9769595068657915,0.8,100,False,True,False,False,False,True,False,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.2,3,0,0.20482108850355818,0.2,55,False,False,True,False,False,False,True,False,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0.4,2,1,0.8814899268317131,0.7000000000000001,85,False,True,False,False,False,False,False,True,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0.8,3,1,0.35590608399318435,0.4,100,False,True,False,False,False,False,True,False,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.2,3,1,0.5436002806454847,1.0,90,False,False,False,True,True,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.4,2,1,0.9195148842337377,0.2,70,False,True,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.8,1,1,0.5804725869499849,0.8,100,False,False,False,True,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.9,2,1,0.5622181016337577,0.6000000000000001,100,False,False,False,True,True,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.9,1,1,0.2631677859075875,0.7000000000000001,100,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.7000000000000001,2,1,0.7525809361531524,0.6000000000000001,100,False,True,False,False,False,True,False,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.4,3,1,0.2940638468477499,1.0,100,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.30000000000000004,4,1,0.8039490828906486,0.8,95,False,False,False,True,True,False,False,False,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0.2,5,1,0.04532925729177106,0.5,70,False,False,True,False,True,False,False,False,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.2,1,1,0.1551819184123484,1.0,90,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.30000000000000004,5,0,0.6693269519895761,0.4,60,False,True,False,False,False,False,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.4,1,1,0.8044752931743009,0.6000000000000001,90,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.6000000000000001,5,1,0.5047609501854264,0.8,100,False,False,False,True,True,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,4,0,0.2744562493735593,0.1,25,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.1,4,0,0.26591159667234643,0.2,50,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.0,3,0,0.016249874711837253,0.0,25,False,False,False,True,True,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.6000000000000001,1,1,0.9609977949283353,0.2,90,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.8,5,1,0.7531948481507469,0.5,100,False,False,False,True,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.4,5,1,0.15917861080485118,0.2,70,False,True,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.4,4,1,0.03177307807958307,0.5,85,False,False,True,False,False,False,True,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.4,3,1,0.8734714844141527,0.30000000000000004,85,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.4,5,1,0.7220857973338679,0.8,90,False,False,True,False,False,False,False,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.30000000000000004,5,1,0.02860328756139119,0.9,85,False,True,False,False,False,False,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.8,2,1,0.24741906384684775,0.2,100,False,False,True,False,True,False,False,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.9,4,1,0.05092963816778595,0.6000000000000001,100,False,True,False,False,False,False,False,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.2,3,0,0.17675654004209684,0.0,50,False,False,False,True,True,False,False,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.8,2,1,0.882204069359527,0.9,100,False,False,True,False,False,True,False,False,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1.0,1,1,0.5506540042096824,0.5,100,False,False,True,False,False,False,False,True,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.30000000000000004,5,0,0.6390322742307308,0.2,55,False,False,True,False,False,False,False,True,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.2,2,0,0.6853387791921419,0.4,55,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0.7000000000000001,3,1,0.737984865189937,1.0,100,False,False,False,True,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.30000000000000004,3,0,0.8162147940262605,0.1,60,False,True,False,False,False,True,False,False,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.2,1,0,0.4233988172797435,0.2,50,False,True,False,False,False,False,True,False,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.5,5,1,0.6482785406434801,1.0,100,False,False,True,False,True,False,False,False,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.5,4,1,0.4578029467775885,1.0,100,False,False,False,True,True,False,False,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.1,5,1,0.9703568206875814,0.8,70,False,True,False,False,False,False,True,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.5,2,1,0.9487821990578331,0.0,75,False,False,False,True,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.30000000000000004,3,0,0.6916282449634159,0.30000000000000004,60,False,True,False,False,False,False,False,True,0,0,0,1,0,1,0,0,1,0,0,0,0,0
0.6000000000000001,4,1,0.2005988774180616,0.8,100,False,True,False,False,True,False,False,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.5,2,1,0.5885787310814874,0.5,100,False,True,False,False,False,True,False,False,0,0,0,1,0,1,0,0,1,0,0,0,0,0
0.6000000000000001,5,1,0.4888117670642478,0.2,85,False,False,True,False,False,False,False,True,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.5,4,1,0.463967124386088,0.6000000000000001,100,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0.7000000000000001,1,1,0.19455998797233642,0.4,100,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.0,1,0,0.9765836423774683,0.2,40,False,False,False,True,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.5,3,1,0.7149318432394507,0.1,85,False,False,True,False,True,False,False,False,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.7000000000000001,1,1,0.8311115565801344,0.2,100,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.0,5,0,0.9821339079883733,0.2,35,False,False,False,True,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.6000000000000001,2,1,0.8273654405131803,1.0,100,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.2,1,1,0.063257993384785,1.0,95,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0.2,5,0,0.09381577628545656,0.30000000000000004,60,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.1,3,0,0.23476495940663533,0.30000000000000004,45,False,False,False,True,False,False,False,True,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.8,5,1,0.8399193144231734,0.2,100,False,True,False,False,False,True,False,False,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.4,2,1,0.6326926931943471,0.30000000000000004,70,False,False,True,False,False,False,False,True,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0.9,5,1,0.35228525608900474,0.9,100,False,False,False,True,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.0,2,0,0.6435927633557181,0.1,30,False,False,True,False,False,True,False,False,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0.9,4,1,0.7169865691089508,0.1,100,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0.5,2,1,0.9626766563095119,0.0,70,False,False,False,True,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.6000000000000001,5,1,0.3977523303598277,0.4,100,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.0,2,0,0.6123208379272327,0.4,35,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0.6000000000000001,2,1,0.4469028766162173,0.0,90,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.1,4,0,0.391901373158264,0.6000000000000001,60,False,False,True,False,False,False,True,False,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.6000000000000001,1,1,0.5659266312518794,1.0,100,False,True,False,False,False,True,False,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.6000000000000001,3,1,0.019106444823093205,0.7000000000000001,100,False,False,True,False,False,False,False,True,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.2,2,0,0.527024656710434,0.4,55,False,False,False,True,False,False,False,True,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0.6000000000000001,2,1,0.9615490628445424,0.1,85,False,False,True,False,False,True,False,False,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,2,0,0.6696527012127895,0.5,50,False,False,True,False,False,False,True,False,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0.1,4,1,0.16125839430690592,0.8,75,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.0,4,0,0.3548411346096021,0.4,40,False,True,False,False,True,False,False,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.5,1,1,0.4478174802044703,0.4,100,False,False,False,True,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.9,4,1,0.6654304901272929,0.0,100,False,False,True,False,False,False,False,True,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.8,4,1,0.8055277137416057,0.6000000000000001,100,False,False,True,False,True,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.6000000000000001,5,1,0.23631853262503766,0.8,100,False,True,False,False,False,False,True,False,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.9,5,1,0.43870903077077283,0.2,100,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0.1,5,0,0.6973288563696503,0.4,50,False,False,True,False,False,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,4,0,0.1772952791420267,0.6000000000000001,55,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0.4,1,1,0.14837877117369958,0.8,100,False,False,True,False,False,False,False,True,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.2,5,1,0.9632780394908289,0.30000000000000004,65,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
1.0,3,1,0.8779317430089206,0.8,100,False,False,True,False,False,True,False,False,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.6000000000000001,1,1,0.918124185626942,0.4,95,False,False,False,True,False,False,False,True,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,2,1,0.22558133707527317,0.4,100,False,False,True,False,False,False,False,True,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1.0,3,1,0.43023955096722466,0.5,100,False,False,False,True,False,False,False,True,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.6000000000000001,5,1,0.3202991881327053,0.30000000000000004,100,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.0,2,1,0.45241555577829007,1.0,70,False,False,True,False,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.7000000000000001,3,1,0.27439360529217205,0.5,100,False,False,False,True,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5,5,1,0.6567730780795831,0.5,95,False,True,False,False,False,False,True,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.5,2,1,0.8948456449834621,0.7000000000000001,100,False,True,False,False,True,False,False,False,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0.9,3,1,0.34560739701313026,0.9,100,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.9,2,1,0.8579983963115165,0.1,100,False,False,True,False,True,False,False,False,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.7000000000000001,5,1,0.6616217299789517,0.7000000000000001,100,False,True,False,False,False,False,False,True,0,1,0,1,0,1,0,0,1,0,0,0,0,0
